,title,release_date,poster,allocine_id,genre
15724,Mission Impossible - Fallout,2018-08-01,http://fr.web.img5.acsta.net/pictures/18/05/14/16/32/0850449.jpg,238132,Action
15725,L'Expert,1994-11-09,http://fr.web.img5.acsta.net/medias/nmedia/18/63/02/74/18866885.jpg,46900,Action
15726,Norm,2016-12-21,http://fr.web.img6.acsta.net/pictures/16/12/09/17/16/437299.jpg,177972,Animation
15728,Wonder Wheel,2018-01-31,http://fr.web.img6.acsta.net/pictures/17/12/14/09/42/4837171.jpg,248372,Drame
15729,N.W.A - Straight Outta Compton,2015-09-16,http://fr.web.img4.acsta.net/pictures/15/07/21/15/07/149335.jpg,197685,Drame
15730,Le Lieutenant souriant,2018-08-08,http://fr.web.img1.acsta.net/pictures/18/06/25/09/50/4830783.jpg,13877,Comédie
15732,A Star Is Born,2018-10-03,http://fr.web.img5.acsta.net/pictures/19/04/05/16/00/1578857.jpg,173109,Drame
15734,Les Douze salopards,1967-09-27,http://fr.web.img6.acsta.net/medias/nmedia/18/36/15/82/18456549.jpg,45365,Action
15735,Bon à Tirer (B.A.T.),2011-04-27,http://fr.web.img6.acsta.net/medias/nmedia/18/83/44/50/19691443.jpg,177205,Comédie
15738,Firewall,2006-04-05,http://fr.web.img4.acsta.net/medias/nmedia/18/36/21/64/18479329.jpg,56885,Thriller-Policier
15740,Green Lantern,2011-08-10,http://fr.web.img4.acsta.net/medias/nmedia/18/71/59/31/19759992.jpg,132150,Action
15741,Blade Runner 2049,2017-10-04,http://fr.web.img4.acsta.net/pictures/17/08/24/15/18/597734.jpg,197686,Thriller-Policier
15742,Che - 2ème partie : Guerilla,2009-01-28,http://fr.web.img4.acsta.net/medias/nmedia/18/66/59/97/18996488.jpg,136502,Action
15743,Captain Marvel,2019-03-06,http://fr.web.img2.acsta.net/pictures/18/12/03/08/53/5968896.jpg,141110,Action
15744,L'Ombre blanche,1997-01-08,http://fr.web.img6.acsta.net/medias/nmedia/18/66/69/64/18947766.jpg,15670,Thriller-Policier
15747,Police Academy,1984-09-05,http://fr.web.img4.acsta.net/medias/nmedia/18/66/36/57/18929270.jpg,43574,Comédie
15748,"Paul, Apôtre du Christ",2018-05-02,http://fr.web.img2.acsta.net/pictures/18/03/15/16/12/0847122.jpg,259126,Drame
15749,True Story,2015-09-16,http://fr.web.img6.acsta.net/pictures/15/06/23/11/20/306215.jpg,204087,Thriller-Policier
15750,L'Ombre d'un doute,2017-08-02,http://fr.web.img5.acsta.net/pictures/17/04/03/11/57/098258.jpg,26167,Thriller-Policier
15751,Scooby !,2020-05-13,http://fr.web.img3.acsta.net/pictures/19/11/12/12/39/4173422.jpg,223543,Comédie
15757,Fame,1980-09-10,http://fr.web.img6.acsta.net/medias/nmedia/18/36/33/22/18473841.jpg,36664,Comédie dramatique
15758,Gangster Squad,2013-02-06,http://fr.web.img1.acsta.net/medias/nmedia/18/92/13/72/20446220.jpg,186168,Action
15759,Happy Birthdead,2017-11-15,http://fr.web.img3.acsta.net/pictures/17/09/22/16/27/1657711.jpg,130104,Thriller-Policier
15761,Suicide Squad,2016-08-03,http://fr.web.img5.acsta.net/pictures/16/07/12/15/47/166170.jpg,144185,Action
15762,Star Wars - Le Réveil de la Force,2015-12-16,http://fr.web.img4.acsta.net/pictures/15/10/18/18/56/052074.jpg,215097,Action
15765,La Promesse,2017-11-29,http://fr.web.img6.acsta.net/pictures/17/11/10/10/01/1088701.jpg,238649,Drame
15767,Tout l'argent du monde,2017-12-27,http://fr.web.img5.acsta.net/pictures/17/12/18/12/32/5089371.jpg,254521,Thriller-Policier
15768,Pacific Rim,2013-07-17,http://fr.web.img2.acsta.net/pictures/210/081/21008109_20130524124818714.jpg,191289,Action
15769,Victor Victoria,1982-10-13,http://fr.web.img3.acsta.net/medias/nmedia/18/65/56/78/18870843.jpg,1850,Comédie
15772,Dracula,1993-01-13,http://fr.web.img6.acsta.net/medias/nmedia/18/64/49/73/18857494.jpg,5434,Drame
15773,L'Impasse,1994-03-23,http://fr.web.img4.acsta.net/pictures/16/04/22/13/53/169188.jpg,9530,Thriller-Policier
15775,Une Nuit à l'opéra,1936-05-22,http://fr.web.img3.acsta.net/medias/nmedia/18/64/48/19/19209452.jpg,26170,Comédie
15777,Tueurs nés,1994-09-21,http://fr.web.img4.acsta.net/medias/nmedia/18/35/55/80/18464079.jpg,37178,Action
15778,Comme un torrent,1959-05-15,http://fr.web.img5.acsta.net/medias/nmedia/18/35/26/79/19642327.jpg,49978,Drame
15779,Gold,2017-04-19,http://fr.web.img2.acsta.net/pictures/17/03/29/09/28/552362.jpg,192826,Drame
15780,The Many Saints of Newark,2020-11-04,http://fr.web.img6.acsta.net/pictures/19/03/29/12/45/2580713.jpg,263227,Thriller-Policier
15781,La Belle de Moscou,1958-01-10,http://fr.web.img1.acsta.net/medias/nmedia/18/65/97/80/19172229.jpg,1851,Comédie
15783,Star Wars - Les Derniers Jedi,2017-12-13,http://fr.web.img6.acsta.net/pictures/17/10/10/04/58/2061488.jpg,215099,Action
15785,L'Inconnu du Nord-Express,1952-01-09,http://fr.web.img5.acsta.net/medias/nmedia/18/35/34/70/18387371.jpg,26171,Thriller-Policier
15788,Collision,2005-09-14,http://fr.web.img6.acsta.net/medias/nmedia/18/35/60/86/18441573.jpg,54587,Drame
15789,Argo,2012-11-07,http://fr.web.img4.acsta.net/medias/nmedia/18/87/65/00/20273151.jpg,190267,Thriller-Policier
15794,The Big Short : le Casse du siècle,2015-12-23,http://fr.web.img3.acsta.net/pictures/15/11/23/10/59/381070.jpg,227900,Drame
15795,Chu & Blossom,2015-10-28,http://fr.web.img5.acsta.net/pictures/15/07/02/12/50/058157.jpg,238652,Comédie dramatique
15798,Une vie cachée,2019-12-11,http://fr.web.img4.acsta.net/pictures/19/10/14/12/02/1332594.jpg,248380,Drame
15799,Dolores Claiborne,1995-10-11,http://fr.web.img2.acsta.net/medias/nmedia/18/65/19/38/18835798.jpg,13117,Thriller-Policier
15801,L'Armée des 12 singes,1996-02-28,http://fr.web.img6.acsta.net/medias/nmedia/18/64/75/57/18866817.jpg,29757,Drame
15802,Le Dernier secret du poseidon,1979-09-01,http://fr.web.img1.acsta.net/medias/nmedia/18/66/37/42/20508700.jpg,32061,Drame
15803,Glengarry,1993-01-13,http://fr.web.img6.acsta.net/medias/nmedia/images/affiches/014459.jpg,5438,Drame
15805,Tom McCarthy Thriller Starring Matt Damon,2021-01-27,http://fr.web.img4.acsta.net/pictures/20/01/07/16/55/5297895.jpg,275774,Drame
15807,Green Room,2016-04-27,http://fr.web.img3.acsta.net/pictures/16/03/23/14/33/310812.jpg,229182,Thriller-Policier
15809,The Boyfriend - Pourquoi lui ?,2017-01-25,http://fr.web.img4.acsta.net/pictures/16/12/01/14/28/587701.jpg,235838,Comédie
15812,Serial noceurs,2005-08-10,http://fr.web.img6.acsta.net/medias/nmedia/18/35/52/29/18435440.jpg,54334,Comédie
15815,Arsenic et Vieilles Dentelles,1946-12-20,http://fr.web.img6.acsta.net/medias/nmedia/18/64/48/03/19439943.jpg,1343,Comédie
15816,Black Storm,2014-08-13,http://fr.web.img3.acsta.net/pictures/14/07/07/12/39/300235.jpg,198975,Thriller-Policier
15820,Lame de fond,1996-07-17,http://fr.web.img4.acsta.net/medias/nmedia/18/71/65/07/19141236.jpg,15167,Drame
15821,Spotlight,2016-01-27,http://fr.web.img4.acsta.net/pictures/16/01/21/16/04/118433.jpg,222271,Drame
15822,Joy,2015-12-30,http://fr.web.img2.acsta.net/pictures/15/12/15/14/27/354746.jpg,226879,Drame
15823,Père et fille,2004-08-11,http://fr.web.img5.acsta.net/medias/nmedia/18/35/30/97/18383334.jpg,45631,Comédie
15826,Justice League,2017-11-15,http://fr.web.img1.acsta.net/pictures/17/10/31/10/29/4837499.jpg,126527,Action
15827,The Turning,2020-04-22,http://fr.web.img4.acsta.net/pictures/19/10/10/08/57/1238590.jpg,258623,Drame
15828,Le Maître de guerre,1987-03-04,http://fr.web.img6.acsta.net/pictures/14/11/26/17/43/184508.jpg,576,Action
15830,Shang-Chi and the Legend of the Ten Rings,2021-02-10,http://fr.web.img4.acsta.net/pictures/19/07/22/12/39/4943565.jpg,270144,Action
15831,Brooklyn Secret,2020-03-18,http://fr.web.img3.acsta.net/pictures/20/01/28/11/59/1347720.jpg,277312,Drame
15832,Matrix,1999-06-23,http://fr.web.img6.acsta.net/medias/04/34/49/043449_af.jpg,19776,Action
15834,Everybody Wants Some !!,2016-04-20,http://fr.web.img2.acsta.net/pictures/16/03/04/16/23/093950.jpg,230720,Comédie
15837,Gravity,2013-10-23,http://fr.web.img1.acsta.net/pictures/210/232/21023233_20130729173134181.jpg,178496,Thriller-Policier
15839,Horse Soldiers,2018-01-31,http://fr.web.img4.acsta.net/pictures/17/12/22/16/57/1069385.jpg,181056,Action
15840,Deux hommes en fuite,2017-09-27,http://fr.web.img3.acsta.net/pictures/17/09/26/10/05/5668360.jpg,51008,Drame
15841,Alice Comedies,2016-12-07,http://fr.web.img2.acsta.net/pictures/16/12/05/14/56/511527.jpg,248128,Animation
15843,John McCabe,1971-12-19,http://fr.web.img4.acsta.net/medias/nmedia/00/02/58/13/aff.jpg,1345,Drame
15844,Jupiter : Le destin de l'Univers,2015-02-04,http://fr.web.img6.acsta.net/pictures/14/10/24/16/38/434735.jpg,198721,Action
15845,"Monrovia, Indiana",2019-04-24,http://fr.web.img1.acsta.net/pictures/19/03/29/12/45/0413526.jpg,267585,Documentaire
15846,Le Fugitif,1993-09-01,http://fr.web.img5.acsta.net/medias/nmedia/18/62/56/11/20279724.jpg,8257,Action
15847,Tomb Raider,2018-03-14,http://fr.web.img6.acsta.net/pictures/18/02/23/10/50/3676882.jpg,142913,Action
15848,Une vie à deux,2000-05-24,http://fr.web.img6.acsta.net/medias/nmedia/18/64/82/94/18870673.jpg,24641,Drame
15849,Lucy in the Sky,2020-03-18,http://fr.web.img5.acsta.net/pictures/19/08/27/09/23/5178458.jpg,239937,Drame
15851,Back to school,2018-12-05,http://fr.web.img6.acsta.net/pictures/18/08/01/00/52/3506056.jpg,255553,Comédie
15853,River of Grass,2019-09-04,http://fr.web.img6.acsta.net/pictures/19/05/14/11/44/2332901.jpg,194369,Drame
15854,Very Bad Trip,2009-06-24,http://fr.web.img4.acsta.net/medias/nmedia/18/70/03/08/19109117.jpg,131394,Comédie
15855,Le Shérif est en prison,1974-02-01,http://fr.web.img5.acsta.net/medias/nmedia/18/60/00/72/18601902.jpg,834,Comédie
15856,Le Convoi sauvage,1972-04-01,http://fr.web.img5.acsta.net/pictures/14/11/27/10/23/502374.jpg,1346,Drame
15857,L'Arme fatale,1987-08-05,http://fr.web.img5.acsta.net/medias/nmedia/18/62/88/28/18657263.jpg,2626,Action
15858,L'Arme fatale 2,1989-08-02,http://fr.web.img2.acsta.net/medias/nmedia/18/62/88/29/18657265.jpg,4930,Action
15859,Skyscraper,2018-07-11,http://fr.web.img4.acsta.net/pictures/18/04/23/12/14/3090949.jpg,203842,Action
15860,Le Livre de la jungle,2017-02-08,http://fr.web.img1.acsta.net/pictures/17/01/02/09/10/019239.jpg,8258,Action
15861,L'Arme fatale 4,1998-07-22,http://fr.web.img3.acsta.net/medias/nmedia/00/02/19/29/affiche.jpg,18242,Action
15862,Wild Wild West,1999-08-04,http://fr.web.img4.acsta.net/medias/nmedia/18/68/34/57/19021919.jpg,20290,Action
15866,Mondwest,1974-02-27,http://fr.web.img5.acsta.net/pictures/17/06/29/14/14/527600.jpg,56130,Thriller-Policier
15867,Ce que veulent les hommes,2019-05-15,http://fr.web.img2.acsta.net/pictures/19/05/20/14/16/5459039.jpg,260674,Comédie
15868,Amadeus,1984-10-31,http://fr.web.img6.acsta.net/medias/nmedia/18/35/90/78/18686561.jpg,67,Comédie dramatique
15870,La Grande parade,1926-12-03,http://fr.web.img4.acsta.net/pictures/18/10/18/11/06/4742370.jpg,3907,Drame
15872,"Ave, César!",2016-02-17,http://fr.web.img2.acsta.net/pictures/16/01/07/17/12/562676.jpg,225859,Comédie
15874,Ocean's 13,2007-06-20,http://fr.web.img5.acsta.net/medias/nmedia/18/63/76/93/18771134.jpg,109635,Thriller-Policier
15876,Dans la vallée d'Elah,2007-11-07,http://fr.web.img6.acsta.net/medias/nmedia/18/64/64/20/18816786.jpg,124739,Thriller-Policier
15877,Raya and The Last Dragon,2020-11-25,http://fr.web.img5.acsta.net/pictures/19/09/13/02/44/1024306.jpg,265028,Animation
15878,Key Largo,2004-07-28,http://fr.web.img2.acsta.net/medias/nmedia/18/35/32/89/18964935.jpg,5700,Thriller-Policier
15880,Seven,1996-01-31,http://fr.web.img2.acsta.net/medias/nmedia/18/35/91/33/19255605.jpg,13892,Thriller-Policier
15881,The Batman,2021-06-23,http://fr.web.img4.acsta.net/pictures/20/02/17/13/22/3377152.jpg,211012,Action
15884,Le Teckel,2016-10-19,http://fr.web.img5.acsta.net/pictures/16/09/20/17/33/000557.jpg,233796,Comédie dramatique
15885,A Cinderella Story: If The Shoe Fits,2016-09-21,http://fr.web.img1.acsta.net/pictures/16/10/24/11/01/479932.jpg,245572,Comédie
15887,Le Book Club,2018-06-06,http://fr.web.img3.acsta.net/pictures/18/03/28/08/42/4199411.jpg,256068,Comédie
15889,Pursuit of Loneliness,2016-03-09,http://fr.web.img6.acsta.net/pictures/16/02/05/17/28/070302.jpg,202821,Drame
15890,Le Bossu de Notre-Dame,1996-11-27,http://fr.web.img6.acsta.net/pictures/210/111/21011147_20130607174439608.jpg,15941,Animation
15891,American Nightmare 3 : Elections,2016-07-20,http://fr.web.img5.acsta.net/pictures/16/06/03/15/10/005960.jpg,228165,Thriller-Policier
15895,Independence Day : Resurgence,2016-07-20,http://fr.web.img2.acsta.net/pictures/16/05/26/09/17/421833.jpg,181061,Action
15896,Batman Begins,2005-06-15,http://fr.web.img3.acsta.net/medias/nmedia/18/35/23/40/18431141.jpg,51013,Action
15897,Uncharted,2021-03-17,http://fr.web.img4.acsta.net/pictures/15/08/27/10/42/452313.jpg,186437,Action
15898,Un ami extraordinaire,2020-04-22,http://fr.web.img6.acsta.net/pictures/19/11/21/14/44/3957556.jpg,262214,Drame
15902,Michael Collins,1997-04-16,http://fr.web.img6.acsta.net/medias/nmedia/18/36/10/94/18453506.jpg,13638,Action
15904,Greta,2019-06-12,http://fr.web.img6.acsta.net/pictures/19/04/15/17/26/3784367.jpg,221254,Thriller-Policier
15905,Chercheurs d'or,1946-12-04,http://fr.web.img3.acsta.net/pictures/16/11/11/14/10/461658.jpg,26182,Comédie
15908,Gloria Bell,2019-05-01,http://fr.web.img1.acsta.net/pictures/19/02/28/16/47/0824159.jpg,256326,Drame
15909,Joker,2019-10-09,http://fr.web.img6.acsta.net/pictures/19/09/03/12/02/4765874.jpg,258374,Drame
15910,Scooby-Doo & Batman: The Brave And The Bold,2018-02-07,http://fr.web.img3.acsta.net/pictures/18/01/09/15/13/3297216.jpg,261702,Animation
15911,Le Point de non-retour,1968-04-05,http://fr.web.img1.acsta.net/pictures/17/05/10/16/12/118179.jpg,12359,Thriller-Policier
15912,Chute libre,1993-05-26,http://fr.web.img1.acsta.net/medias/nmedia/18/35/53/08/18403154.jpg,28231,Drame
15913,"Excalibur, l'épée magique",1998-10-14,http://fr.web.img2.acsta.net/medias/04/21/51/042151_af.jpg,29767,Animation
15914,Crazy Amy,2015-11-18,http://fr.web.img4.acsta.net/pictures/15/05/11/16/51/495532.jpg,226887,Comédie
15915,Du Miel plein la tête,2019-03-20,http://fr.web.img4.acsta.net/pictures/19/03/08/18/18/1782522.jpg,238663,Drame
15916,Le Miroir se brisa,2018-04-04,http://fr.web.img5.acsta.net/pictures/18/04/10/15/31/1618036.jpg,55111,Comédie dramatique
15917,Les Fiancées en folie,2017-03-08,http://fr.web.img4.acsta.net/pictures/17/02/28/14/45/507563.jpg,1608,Comédie
15920,Bottle Rocket,2018-04-25,http://fr.web.img1.acsta.net/medias/nmedia/18/71/24/21/19128675.jpg,39496,Comédie
15921,House by the River,2019-04-24,http://fr.web.img1.acsta.net/pictures/19/01/15/14/05/4162665.jpg,105032,Thriller-Policier
15924,Colette,2019-01-16,http://fr.web.img4.acsta.net/pictures/18/10/12/16/21/5667607.jpg,244808,Drame
15925,Bonnie and Clyde,1967-11-08,http://fr.web.img4.acsta.net/medias/nmedia/18/35/49/55/18921700.jpg,1353,Thriller-Policier
15926,Le Cadet d'eau douce,2017-08-09,http://fr.web.img3.acsta.net/pictures/17/05/19/16/04/134416.jpg,1609,Comédie
15927,Mission To Lars,2013-10-09,http://fr.web.img4.acsta.net/pictures/210/411/21041105_20130917171849888.jpg,208457,Documentaire
15928,Piège mortel,1983-05-25,http://fr.web.img5.acsta.net/medias/nmedia/18/60/11/62/18610589.jpg,96329,Comédie
15929,Les Divins secrets,2002-10-09,http://fr.web.img1.acsta.net/medias/nmedia/00/02/50/26/affiche.jpg,33865,Drame
15931,"Nick, Gentleman détective",1937-05-20,http://fr.web.img4.acsta.net/medias/nmedia/18/73/68/12/19211558.jpg,46409,Comédie
15933,Casier judiciaire,2019-03-06,http://fr.web.img2.acsta.net/pictures/18/11/21/15/48/4227128.jpg,586,Drame
15935,Black Panther 2,2022-05-04,http://fr.web.img4.acsta.net/pictures/18/03/09/17/10/0318945.jpg,263242,Action
15936,Assassin's Creed,2016-12-21,http://fr.web.img3.acsta.net/pictures/16/10/28/13/54/576646.jpg,198730,Action
15940,Abominable,2019-10-23,http://fr.web.img6.acsta.net/pictures/19/09/02/14/51/4417086.jpg,252234,Animation
15943,Singles,1993-04-28,http://fr.web.img3.acsta.net/medias/nmedia/18/35/05/07/afte.jpg,31307,Comédie dramatique
15945,Les aventures de Mark Twain,2015-09-30,http://fr.web.img2.acsta.net/pictures/15/07/10/14/45/287742.jpg,239179,Animation
15948,Les Rapaces,1924-01-01,http://fr.web.img3.acsta.net/medias/nmedia/18/63/70/73/18698882.jpg,4172,Drame
15951,Comancheria,2016-09-07,http://fr.web.img1.acsta.net/pictures/16/08/17/10/51/490464.jpg,206412,Thriller-Policier
15952,Inception,2010-07-21,http://fr.web.img2.acsta.net/medias/nmedia/18/72/34/14/19476654.jpg,143692,Thriller-Policier
15953,Toy Story 4,2019-06-26,http://fr.web.img3.acsta.net/pictures/19/06/12/17/42/4485647.jpg,218956,Animation
15955,Vanilla Sky,2002-01-23,http://fr.web.img1.acsta.net/medias/nmedia/00/02/36/16/vanilla.jpg,29260,Thriller-Policier
15957,The Greatest Showman,2018-01-24,http://fr.web.img5.acsta.net/pictures/17/12/22/14/45/3862832.jpg,170828,Drame
15958,Wonder Woman 1984,2020-06-03,http://fr.web.img1.acsta.net/pictures/19/06/06/09/20/1557750.jpg,256588,Action
15959,Paranoïa,2018-07-11,http://fr.web.img4.acsta.net/pictures/18/06/07/11/19/2474885.jpg,257612,Thriller-Policier
15961,Dr. Jekyll et Mr. Hyde,1946-09-25,http://fr.web.img2.acsta.net/medias/nmedia/18/35/34/61/18913490.jpg,6477,Drame
15962,Un nommé Cable Hogue,2009-12-09,http://fr.web.img2.acsta.net/medias/nmedia/18/66/79/62/19208670.jpg,7245,Comédie
15963,Le Grand secret,1953-09-25,http://fr.web.img6.acsta.net/pictures/13/12/10/08/57/595021.jpg,142925,Drame
15965,Mr Wolff,2016-11-02,http://fr.web.img2.acsta.net/pictures/16/10/14/15/59/016798.jpg,232013,Action
15966,John Wick 2,2017-02-22,http://fr.web.img2.acsta.net/pictures/17/01/23/13/18/115327.jpg,235341,Action
15968,Seconde chance,2018-12-26,http://fr.web.img6.acsta.net/pictures/18/11/05/16/23/1480366.jpg,257101,Comédie
15970,City Hall,1996-06-19,http://fr.web.img1.acsta.net/pictures/753/75338_20130730123836211.jpg,14926,Thriller-Policier
15971,Inferno,2016-11-09,http://fr.web.img2.acsta.net/pictures/16/09/09/09/56/138979.jpg,222798,Thriller-Policier
15972,Le Crime de l'Orient-Express,2017-12-13,http://fr.web.img5.acsta.net/pictures/17/11/22/09/47/0988536.jpg,225870,Thriller-Policier
15975,Queen Of Earth,2015-09-09,http://fr.web.img6.acsta.net/pictures/15/07/23/16/04/288924.jpg,234830,Drame
15976,Sherlock Holmes : le train de la mort,2018-09-19,http://fr.web.img3.acsta.net/pictures/18/09/10/17/00/0801812.jpg,108622,Thriller-Policier
15978,Her Smell,2019-07-17,http://fr.web.img1.acsta.net/pictures/19/06/13/16/09/3625944.jpg,262223,Drame
15979,Point break extrême limite,1991-08-28,http://fr.web.img5.acsta.net/medias/nmedia/18/35/49/59/18467401.jpg,6991,Thriller-Policier
15981,Hot Summer Nights,2019-05-30,http://fr.web.img5.acsta.net/pictures/19/11/21/12/11/2063963.jpg,238927,Drame
15983,Liliane,2020-06-24,http://fr.web.img6.acsta.net/medias/nmedia/18/71/56/63/19138146.jpg,142672,Drame
15986,Les Cerveaux,2016-11-23,http://fr.web.img6.acsta.net/pictures/16/09/15/14/37/084139.jpg,214352,Comédie
15988,Bumblebee,2018-12-26,http://fr.web.img4.acsta.net/pictures/18/11/12/10/02/5168605.jpg,245072,Action
15991,After - Chapitre 1,2019-04-17,http://fr.web.img3.acsta.net/pictures/19/04/03/17/19/3475089.jpg,266065,Drame
15992,Les Affranchis,1990-09-12,http://fr.web.img3.acsta.net/medias/nmedia/00/02/56/92/aff.jpg,5969,Thriller-Policier
15993,Game Night,2018-04-18,http://fr.web.img6.acsta.net/pictures/18/04/18/17/27/5914190.jpg,218449,Comédie
15995,Red Sparrow,2018-04-04,http://fr.web.img3.acsta.net/pictures/18/03/02/16/55/5441680.jpg,223313,Thriller-Policier
15996,Jonction 48,2017-04-19,http://fr.web.img2.acsta.net/pictures/17/03/08/15/38/094399.jpg,243793,Drame
15997,Un Américain bien tranquille,2019-03-20,http://fr.web.img5.acsta.net/pictures/18/12/10/16/12/3677597.jpg,49745,Drame
15999,L'Enfer est à lui,2003-10-22,http://fr.web.img5.acsta.net/medias/nmedia/00/02/56/43/aff.jpg,1874,Thriller-Policier
16001,Butcher Boy,1998-05-06,http://fr.web.img1.acsta.net/medias/nmedia/18/74/03/39/19227171.jpg,17490,Comédie dramatique
16002,Amour et mensonges,1995-11-29,http://fr.web.img4.acsta.net/medias/nmedia/18/66/28/61/20507082.jpg,31314,Comédie
16005,Gremlins,1984-12-05,http://fr.web.img3.acsta.net/medias/nmedia/18/36/21/08/18462089.jpg,339,Comédie
16006,Spider-Man: Far From Home,2019-07-03,http://fr.web.img5.acsta.net/pictures/19/06/13/15/28/4575985.jpg,222291,Action
16007,L'Incroyable Histoire de Winter le dauphin 2,2014-09-24,http://fr.web.img6.acsta.net/pictures/14/08/28/15/17/214282.jpg,224595,Drame
16010,L'Amour de l'or,2008-04-30,http://fr.web.img6.acsta.net/medias/nmedia/18/65/41/74/18913291.jpg,110419,Comédie
16011,Mother!,2017-09-13,http://fr.web.img4.acsta.net/pictures/17/09/08/09/41/2636970.jpg,241747,Thriller-Policier
16015,Le Hobbit : la Bataille des Cinq Armées,2014-12-10,http://fr.web.img3.acsta.net/pictures/14/11/14/17/43/568445.jpg,210516,Action
16017,"Dreamcatcher, l'attrape-rêves",2003-04-16,http://fr.web.img6.acsta.net/medias/nmedia/18/35/06/63/affiche.jpg,41300,Drame
16018,Les Bérets Verts,1968-06-19,http://fr.web.img3.acsta.net/pictures/14/07/31/13/49/211004.jpg,41556,Action
16019,Alpha,2018-08-22,http://fr.web.img6.acsta.net/pictures/18/06/22/09/39/3485248.jpg,242772,Drame
16021,Un après-midi de chien,1976-01-30,http://fr.web.img4.acsta.net/medias/nmedia/18/64/05/23/18758943.jpg,1621,Thriller-Policier
16022,Casablanca,1947-05-13,http://fr.web.img6.acsta.net/medias/nmedia/18/64/83/80/20247449.jpg,2645,Drame
16023,Harcèlement,1995-02-08,http://fr.web.img3.acsta.net/medias/nmedia/18/36/25/09/19041693.jpg,28245,Thriller-Policier
16024,Girls Trip,2017-12-13,http://fr.web.img5.acsta.net/pictures/17/10/31/16/51/1970864.jpg,227413,Comédie
16029,Pirates des Caraïbes : la Vengeance de Salazar,2017-05-24,http://fr.web.img2.acsta.net/pictures/17/03/02/10/13/106609.jpg,189525,Action
16031,Gorilles dans la brume,1989-01-25,http://fr.web.img5.acsta.net/medias/nmedia/00/02/59/09/affiche.jpg,4438,Drame
16033,Invincible,2015-01-07,http://fr.web.img5.acsta.net/pictures/14/11/06/14/39/212413.jpg,216918,Action
16034,Liberty Heights,2000-11-15,http://fr.web.img6.acsta.net/medias/05/02/23/050223_af.jpg,26710,Drame
16035,Dieu n'est pas mort,2017-09-20,http://fr.web.img2.acsta.net/pictures/17/06/09/12/56/174573.jpg,226390,Drame
16038,Mission: Impossible 7,2021-07-21,http://fr.web.img3.acsta.net/pictures/19/03/05/17/34/0744728.jpg,270935,Action
16039,Ant-Man et la Guêpe,2018-07-18,http://fr.web.img5.acsta.net/pictures/18/06/08/14/35/0842353.jpg,226391,Action
16040,Demolition Man,1994-02-02,http://fr.web.img6.acsta.net/pictures/15/09/07/11/19/019741.jpg,32599,Action
16041,Pur-sang,2018-06-27,http://fr.web.img1.acsta.net/pictures/18/06/21/10/48/4612610.jpg,247127,Thriller-Policier
16042,Isn't It Romantic,2019-03-13,http://fr.web.img6.acsta.net/pictures/18/11/30/12/13/3253619.jpg,255319,Comédie
16044,Mission: Impossible 8,2022-08-03,http://fr.web.img3.acsta.net/pictures/19/02/19/11/31/2168974.jpg,270936,Action
16046,Ce dont rêvent les filles,2003-07-23,http://fr.web.img2.acsta.net/medias/nmedia/18/35/10/73/affiche.jpg,51288,Comédie
16047,Citizen Kane,1946-07-01,http://fr.web.img3.acsta.net/medias/nmedia/00/02/56/56/aff.jpg,857,Comédie dramatique
16048,Boire et déboires,1987-09-09,http://fr.web.img6.acsta.net/medias/nmedia/18/71/30/11/19199625.jpg,2649,Comédie
16049,Black Dynamite,2010-01-13,http://fr.web.img6.acsta.net/medias/nmedia/18/68/72/84/19167695.jpg,141913,Action
16050,Voyage of Time : Au fil de la vie,2017-05-04,http://fr.web.img2.acsta.net/pictures/17/06/12/09/36/062915.jpg,171097,Documentaire
16051,Mortal Kombat,2021-02-17,http://fr.web.img2.acsta.net/pictures/20/01/08/14/59/4960135.jpg,178265,Action
16053,Assassination Nation,2018-12-05,http://fr.web.img5.acsta.net/pictures/18/11/13/16/27/3747102.jpg,255065,Thriller-Policier
16054,The Gentlemen,2020-02-05,http://fr.web.img1.acsta.net/pictures/19/12/16/17/08/1716990.jpg,264538,Thriller-Policier
16055,La Dame du lac,1948-04-14,http://fr.web.img6.acsta.net/pictures/14/05/27/11/50/326304.jpg,7514,Thriller-Policier
16056,Brewster McCloud,1970-01-01,http://fr.web.img3.acsta.net/medias/nmedia/18/82/89/48/19642210.jpg,10586,Comédie
16060,Sans plus attendre,2008-02-27,http://fr.web.img2.acsta.net/medias/nmedia/18/65/41/53/18893697.jpg,114522,Drame
16062,La Charge fantastique,1947-05-02,http://fr.web.img1.acsta.net/medias/nmedia/18/60/00/88/18601978.jpg,32347,Drame
16064,The Whole Gritty City,2016-05-04,http://fr.web.img4.acsta.net/pictures/16/03/31/11/18/538157.jpg,246107,Documentaire
16065,Micronauts,2021-08-11,http://fr.web.img1.acsta.net/pictures/18/01/16/10/23/1384822.jpg,181083,Action
16066,"Goodbye, Mr. Chips",1939-12-27,http://fr.web.img1.acsta.net/medias/nmedia/18/72/21/50/19156650.jpg,51291,Drame
16067,Logan,2017-03-01,http://fr.web.img4.acsta.net/pictures/17/01/19/16/02/513278.jpg,225116,Action
16071,Janis,2016-01-06,http://fr.web.img5.acsta.net/pictures/15/12/03/18/27/145456.jpg,237404,Documentaire
